"timestamp","manufacturer_name","racket_name","swing_type","impact_position","ball_speed[km/h]","ball_spin","swing_speed[km/h]","tag_id","video_filename"
"2016-11-13 10:11:56","Wilson","BLADE 98 18x20","SERVE","9","150","5","142","",""
"2016-11-13 10:12:04","Wilson","BLADE 98 18x20","SERVE","13","152","3","135","",""
"2016-11-13 10:12:07","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","92","5","101","",""
"2016-11-13 10:12:11","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","67","-9","73","",""
"2016-11-13 10:12:32","Wilson","BLADE 98 18x20","SERVE","13","156","4","140","",""
"2016-11-13 10:12:49","Wilson","BLADE 98 18x20","SERVE","7","136","7","129","",""
"2016-11-13 10:12:52","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","75","-9","88","",""
"2016-11-13 10:12:56","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","88","4","110","",""
"2016-11-13 10:13:00","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","105","4","108","",""
"2016-11-13 10:13:03","Wilson","BLADE 98 18x20","BACKHAND_SLICE","5","103","-7","73","",""
"2016-11-19 11:53:03","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","111","5","125","",""
"2016-11-19 11:53:05","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","12","80","-2","79","",""
"2016-11-19 11:53:09","Wilson","BLADE 98 18x20","SMASH","13","120","4","116","",""
"2016-11-19 11:53:11","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","69","-3","55","",""
"2016-11-19 11:53:45","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","107","5","129","",""
"2016-11-19 11:53:47","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","11","79","-2","75","",""
"2016-11-19 11:53:51","Wilson","BLADE 98 18x20","SMASH","12","127","3","112","",""
"2016-11-19 11:53:52","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","12","84","-2","56","",""
"2016-11-19 11:54:25","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","113","5","133","",""
"2016-11-19 11:54:27","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","12","88","-3","77","",""
"2016-11-19 11:54:31","Wilson","BLADE 98 18x20","SMASH","13","132","4","122","",""
"2016-11-19 11:54:33","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","77","-3","56","",""
"2016-11-19 11:55:03","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","118","4","123","",""
"2016-11-19 11:55:06","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","77","-3","62","",""
"2016-11-19 11:55:09","Wilson","BLADE 98 18x20","SMASH","17","136","4","125","",""
"2016-11-19 11:55:11","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","11","71","-3","53","",""
"2016-11-19 11:55:49","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","104","4","124","",""
"2016-11-19 11:55:52","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","12","79","-2","70","",""
"2016-11-19 11:55:55","Wilson","BLADE 98 18x20","SMASH","24","133","3","123","",""
"2016-11-19 11:55:57","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","71","-3","57","",""
"2016-11-19 11:56:36","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","20","115","4","129","",""
"2016-11-19 11:56:38","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","12","82","-3","71","",""
"2016-11-19 11:56:42","Wilson","BLADE 98 18x20","SMASH","5","132","4","119","",""
"2016-11-19 11:56:44","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","69","-3","52","",""
"2016-11-19 11:57:16","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","108","4","123","",""
"2016-11-19 11:57:18","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","82","-7","69","",""
"2016-11-19 11:57:22","Wilson","BLADE 98 18x20","SMASH","13","139","4","126","",""
"2016-11-19 11:57:24","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","12","77","-3","59","",""
"2016-11-19 11:58:01","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","117","5","123","",""
"2016-11-19 11:58:03","Wilson","BLADE 98 18x20","FOREHAND_SLICE","20","93","-6","79","",""
"2016-11-19 11:58:07","Wilson","BLADE 98 18x20","SMASH","12","136","4","122","",""
"2016-11-19 11:58:09","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","18","81","-3","63","",""
"2016-11-19 11:58:41","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","120","6","130","",""
"2016-11-19 11:58:43","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","12","99","-3","85","",""
"2016-11-19 11:58:47","Wilson","BLADE 98 18x20","SMASH","12","137","4","126","",""
"2016-11-19 11:58:49","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","89","-3","61","",""
"2016-11-19 12:04:18","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","77","-9","77","",""
"2016-11-19 12:04:20","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","12","85","-2","72","",""
"2016-11-19 12:04:24","Wilson","BLADE 98 18x20","SMASH","12","131","4","117","",""
"2016-11-19 12:04:26","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","19","70","-3","58","",""
"2016-11-19 12:04:53","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","7","88","6","101","",""
"2016-11-19 12:04:55","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","82","-3","72","",""
"2016-11-19 12:04:59","Wilson","BLADE 98 18x20","SMASH","19","122","4","118","",""
"2016-11-19 12:05:01","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","5","73","-2","60","",""
"2016-11-19 12:05:40","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","7","94","5","103","",""
"2016-11-19 12:05:43","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","91","-3","71","",""
"2016-11-19 12:05:46","Wilson","BLADE 98 18x20","SMASH","12","129","3","121","",""
"2016-11-19 12:05:48","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","7","77","-3","58","",""
"2016-11-19 12:06:20","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","85","-8","78","",""
"2016-11-19 12:06:22","Wilson","BLADE 98 18x20","FOREHAND_SLICE","12","80","-7","71","",""
"2016-11-19 12:06:26","Wilson","BLADE 98 18x20","SMASH","23","131","4","116","",""
"2016-11-19 12:06:28","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","71","-3","50","",""
"2016-11-19 12:07:08","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","10","100","5","102","",""
"2016-11-19 12:07:19","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","13","86","5","95","",""
"2016-11-19 12:07:22","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","81","-2","65","",""
"2016-11-19 12:07:25","Wilson","BLADE 98 18x20","SMASH","11","130","4","114","",""
"2016-11-19 12:07:27","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","12","72","-3","54","",""
"2016-11-19 12:07:59","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","7","86","5","100","",""
"2016-11-19 12:08:01","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","82","-3","67","",""
"2016-11-19 12:08:05","Wilson","BLADE 98 18x20","SMASH","23","112","3","104","",""
"2016-11-19 12:08:07","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","71","-8","67","",""
"2016-11-19 12:08:41","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","13","82","5","95","",""
"2016-11-19 12:08:43","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","12","87","-3","76","",""
"2016-11-19 12:08:47","Wilson","BLADE 98 18x20","SMASH","13","128","4","121","",""
"2016-11-19 12:08:49","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","6","72","-2","59","",""
"2016-11-19 12:09:31","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","19","111","5","110","",""
"2016-11-19 12:09:34","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","91","-7","73","",""
"2016-11-19 12:09:37","Wilson","BLADE 98 18x20","SMASH","13","123","4","109","",""
"2016-11-19 12:09:39","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","75","-2","44","",""
"2016-11-19 12:16:23","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","11","94","4","107","",""
"2016-11-19 12:16:26","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","81","3","104","",""
"2016-11-19 12:16:49","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","12","91","5","88","",""
"2016-11-19 12:17:07","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","12","92","4","93","",""
"2016-11-19 12:17:10","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","11","61","4","86","",""
"2016-11-19 12:17:30","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","18","85","5","92","",""
"2016-11-19 12:17:33","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","8","94","4","84","",""
"2016-11-19 12:17:53","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","86","3","104","",""
"2016-11-19 12:17:56","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","86","4","109","",""
"2016-11-19 12:18:44","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","12","95","4","81","",""
"2016-11-19 12:19:10","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","93","4","106","",""
"2016-11-19 12:19:13","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","13","68","2","52","",""
"2016-11-19 12:19:40","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","20","100","5","121","",""
"2016-11-19 12:19:48","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","13","71","5","73","",""
"2016-11-19 12:19:51","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","74","-3","40","",""
"2016-11-19 12:20:00","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","105","5","129","",""
"2016-11-19 12:20:09","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","96","4","127","",""
"2016-11-19 12:20:12","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","12","85","3","84","",""
"2016-11-19 12:20:23","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","105","5","122","",""
"2016-11-19 12:20:26","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","20","95","3","120","",""
"2016-11-19 12:20:39","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","81","-8","82","",""
"2016-11-19 12:20:43","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","88","4","111","",""
"2016-11-19 12:20:55","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","101","4","128","",""
"2016-11-19 12:20:58","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","76","-1","66","",""
"2016-11-19 12:21:06","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","80","-8","80","",""
"2016-11-19 12:21:09","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","10","73","3","59","",""
"2016-11-19 12:21:46","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","13","85","3","84","",""
"2016-11-19 12:21:49","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","13","89","3","81","",""
"2016-11-19 12:21:52","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","88","5","103","",""
"2016-11-19 12:21:54","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","66","-2","47","",""
"2016-11-19 12:22:26","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","107","3","119","",""
"2016-11-19 12:22:46","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","85","-9","84","",""
"2016-11-19 12:22:49","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","9","33","-3","35","",""
"2016-11-19 12:23:22","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","109","3","115","",""
"2016-11-19 12:23:51","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","83","-7","85","",""
"2016-11-19 12:23:54","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","12","103","2","82","",""
"2016-11-19 12:24:13","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","75","5","97","",""
"2016-11-19 12:24:36","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","14","101","5","92","",""
"2016-11-19 12:25:00","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","70","-8","85","",""
"2016-11-19 12:25:23","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","10","124","4","133","",""
"2016-11-19 12:25:48","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","58","-5","64","",""
"2016-11-19 12:29:13","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","94","3","113","",""
"2016-11-19 12:29:30","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","80","-8","75","",""
"2016-11-19 12:29:49","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","107","4","123","",""
"2016-11-19 12:30:03","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","19","60","-3","57","",""
"2016-11-19 12:30:11","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","86","-9","79","",""
"2016-11-19 12:30:30","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","11","108","3","122","",""
"2016-11-19 12:30:45","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","92","4","111","",""
"2016-11-19 12:30:48","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","102","-2","76","",""
"2016-11-19 12:30:57","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","11","62","-2","54","",""
"2016-11-19 12:31:07","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","105","5","119","",""
"2016-11-19 12:31:08","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","53","-2","57","",""
"2016-11-19 12:31:45","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","1","66","-2","52","",""
"2016-11-19 12:31:55","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","18","91","3","87","",""
"2016-11-19 12:32:12","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","7","106","3","87","",""
"2016-11-19 12:32:23","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","19","73","3","64","",""
"2016-11-19 12:32:35","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","13","89","2","84","",""
"2016-11-19 12:32:43","Wilson","BLADE 98 18x20","BACKHAND_SLICE","20","65","-6","59","",""
"2016-11-19 12:32:51","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","18","85","2","79","",""
"2016-11-19 12:32:58","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","10","79","3","66","",""
"2016-11-19 12:33:07","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","14","73","5","79","",""
"2016-11-19 12:33:25","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","13","81","5","83","",""
"2016-11-19 12:33:33","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","12","108","2","80","",""
"2016-11-19 12:33:43","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","14","89","3","84","",""
"2016-11-19 12:34:05","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","7","90","3","73","",""
"2016-11-19 12:34:36","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","13","84","4","77","",""
"2016-11-19 12:34:38","Wilson","BLADE 98 18x20","BACKHAND_SLICE","20","46","-6","54","",""
"2016-11-19 12:34:54","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","83","-9","86","",""
"2016-11-19 12:35:34","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","18","97","4","111","",""
"2016-11-19 12:36:04","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","89","6","122","",""
"2016-11-19 12:37:04","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","13","69","6","82","",""
"2016-11-19 12:37:06","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","44","-3","49","",""
"2016-11-19 12:37:28","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","107","4","128","",""
"2016-11-19 12:37:29","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","41","-3","43","",""
"2016-11-19 12:38:05","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","113","5","120","",""
"2016-11-19 12:38:25","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","106","4","122","",""
"2016-11-19 12:38:27","Wilson","BLADE 98 18x20","SMASH","8","30","2","46","",""
"2016-11-19 12:38:45","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","14","94","7","102","",""
"2016-11-19 12:40:50","Wilson","BLADE 98 18x20","SERVE","12","112","6","118","",""
"2016-11-19 12:40:55","Wilson","BLADE 98 18x20","SERVE","7","124","5","110","",""
"2016-11-19 12:40:59","Wilson","BLADE 98 18x20","SERVE","12","130","4","112","",""
"2016-11-19 12:41:06","Wilson","BLADE 98 18x20","SERVE","19","119","4","106","",""
"2016-11-19 12:41:19","Wilson","BLADE 98 18x20","SERVE","13","127","4","117","",""
"2016-11-19 12:41:22","Wilson","BLADE 98 18x20","SERVE","7","128","4","118","",""
"2016-11-19 12:41:51","Wilson","BLADE 98 18x20","SERVE","13","115","5","116","",""
"2016-11-19 12:41:56","Wilson","BLADE 98 18x20","SERVE","7","118","6","118","",""
"2016-11-19 12:42:01","Wilson","BLADE 98 18x20","SERVE","19","113","7","116","",""
"2016-11-19 12:42:06","Wilson","BLADE 98 18x20","SERVE","14","103","7","115","",""
"2016-11-19 12:42:11","Wilson","BLADE 98 18x20","SERVE","20","107","7","116","",""
"2016-11-19 12:42:58","Wilson","BLADE 98 18x20","SERVE","19","110","7","120","",""
"2016-11-19 12:43:03","Wilson","BLADE 98 18x20","SERVE","19","123","6","122","",""
"2016-11-19 12:43:07","Wilson","BLADE 98 18x20","SERVE","7","113","6","113","",""
"2016-11-19 12:43:13","Wilson","BLADE 98 18x20","SERVE","6","113","6","118","",""
"2016-11-19 12:43:18","Wilson","BLADE 98 18x20","SERVE","20","109","7","119","",""
"2016-11-19 12:44:02","Wilson","BLADE 98 18x20","SERVE","21","124","5","120","",""
"2016-11-19 12:44:08","Wilson","BLADE 98 18x20","SERVE","13","116","6","124","",""
"2016-11-19 12:44:14","Wilson","BLADE 98 18x20","SERVE","7","125","5","119","",""
"2016-11-19 12:44:19","Wilson","BLADE 98 18x20","SERVE","7","126","7","124","",""
"2016-11-19 12:46:04","Wilson","BLADE 98 18x20","SERVE","8","153","5","139","",""
"2016-11-19 12:46:07","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","99","4","120","",""
"2016-11-19 12:46:09","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","12","36","-3","36","",""
"2016-11-19 12:46:11","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","80","-1","44","",""
"2016-11-19 12:46:55","Wilson","BLADE 98 18x20","SERVE","19","151","4","140","",""
"2016-11-19 12:47:32","Wilson","BLADE 98 18x20","SERVE","12","141","7","138","",""
"2016-11-19 12:48:11","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","98","2","109","",""
"2016-11-19 12:48:37","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","102","3","112","",""
"2016-11-19 12:48:39","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","87","4","113","",""
"2016-11-19 12:49:00","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","100","3","118","",""
"2016-11-19 12:49:02","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","90","2","104","",""
"2016-11-19 12:49:33","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","90","3","108","",""
"2016-11-19 12:49:36","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","103","3","117","",""
"2016-11-19 12:49:39","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","11","100","4","113","",""
"2016-11-19 12:49:58","Wilson","BLADE 98 18x20","BACKHAND_SLICE","11","74","-8","76","",""
"2016-11-19 12:50:02","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","101","6","119","",""
"2016-11-19 12:50:04","Wilson","BLADE 98 18x20","BACKHAND_SPIN_FLAT","13","80","2","64","",""
"2016-11-19 12:50:18","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","90","3","101","",""
"2016-11-19 12:50:41","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","73","-3","54","",""
"2016-11-19 12:50:49","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","66","-7","67","",""
"2016-11-19 12:51:04","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","72","3","83","",""
"2016-11-19 12:51:08","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","1","96","4","114","",""
"2016-11-19 12:51:12","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","107","3","125","",""
"2016-11-19 12:51:26","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","76","4","101","",""
"2016-11-19 12:51:29","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","89","3","107","",""
"2016-11-19 12:52:24","Wilson","BLADE 98 18x20","SERVE","13","145","6","136","",""
"2016-11-19 12:52:26","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","96","2","112","",""
"2016-11-19 12:52:29","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","109","5","122","",""
"2016-11-19 12:53:09","Wilson","BLADE 98 18x20","SERVE","6","150","4","132","",""
"2016-11-19 12:53:11","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","112","5","126","",""
"2016-11-19 12:53:14","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","103","4","121","",""
"2016-11-19 12:53:51","Wilson","BLADE 98 18x20","SERVE","13","124","8","131","",""
"2016-11-19 12:53:57","Wilson","BLADE 98 18x20","SERVE","19","111","9","125","",""
"2016-11-19 12:53:59","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","100","3","115","",""
"2016-11-19 12:54:57","Wilson","BLADE 98 18x20","SERVE","13","137","8","136","",""
"2016-11-19 12:55:00","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","107","3","121","",""
"2016-11-19 12:55:03","Wilson","BLADE 98 18x20","BACKHAND_SLICE","19","83","-8","80","",""
"2016-11-19 12:55:06","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","24","94","-3","55","",""
"2016-11-19 12:56:01","Wilson","BLADE 98 18x20","SERVE","7","150","5","140","",""
"2016-11-19 12:56:06","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","104","5","123","",""
"2016-11-19 12:56:09","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","94","4","122","",""
"2016-11-19 12:56:12","Wilson","BLADE 98 18x20","BACKHAND_SLICE","11","72","-9","88","",""
"2016-11-19 12:56:15","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","97","-8","76","",""
"2016-11-19 12:56:52","Wilson","BLADE 98 18x20","SERVE","6","148","5","136","",""
"2016-11-19 12:56:54","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","9","84","2","100","",""
"2016-11-19 12:57:32","Wilson","BLADE 98 18x20","SERVE","13","137","6","136","",""
"2016-11-19 12:57:34","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","12","38","-1","35","",""
"2016-11-19 12:58:17","Wilson","BLADE 98 18x20","SERVE","13","140","7","138","",""
"2016-11-19 12:58:20","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","89","4","116","",""
"2016-11-19 12:58:24","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","11","94","4","115","",""
"2016-11-19 12:58:28","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","99","3","122","",""
"2016-11-19 12:58:31","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","84","5","106","",""
"2016-11-19 12:59:18","Wilson","BLADE 98 18x20","SERVE","13","142","5","133","",""
"2016-11-19 12:59:59","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","76","-7","62","",""
"2016-11-19 13:00:07","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","68","5","73","",""
"2016-11-19 13:00:19","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","94","4","110","",""
"2016-11-19 13:00:21","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","86","4","106","",""
"2016-11-19 13:00:37","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","67","3","82","",""
"2016-11-19 13:00:44","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","6","90","3","106","",""
"2016-11-19 13:01:05","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","73","3","75","",""
"2016-11-19 13:01:07","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","108","3","117","",""
"2016-11-19 13:01:39","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","21","89","-3","45","",""
"2016-11-19 13:01:43","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","110","4","105","",""
"2016-11-19 13:02:08","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","85","3","100","",""
"2016-11-19 13:02:20","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","78","2","97","",""
"2016-11-19 13:02:23","Wilson","BLADE 98 18x20","FOREHAND_SLICE","19","71","-8","71","",""
"2016-11-19 13:02:31","Wilson","BLADE 98 18x20","FOREHAND_SLICE","19","95","-4","81","",""
"2016-11-19 13:02:34","Wilson","BLADE 98 18x20","FOREHAND_SLICE","12","98","-3","77","",""
"2016-11-19 13:02:37","Wilson","BLADE 98 18x20","SERVE","19","82","2","77","",""
